1-rouge-1f,1-rouge-2f,1-rouge-lf,2-rouge-1f,2-rouge-2f,2-rouge-lf,1-cosine-sim,2-cosine-sim
0.2793955738586391,0.07634485344152483,0.23548945931000143,0.33311022221138487,0.18221930757099783,0.303750062175651,0.6081419587135315,0.6027812957763672
0.29056996753448117,0.11656940833664649,0.2786110533745399,0.26621949710376436,0.06937995207416774,0.236047270018969,0.48685699701309204,0.47205084562301636
0.3370270187763099,0.14063206190712868,0.28472404949274716,0.3614166416120592,0.14485277420088916,0.2800607754281642,0.6169739961624146,0.6222442984580994
0.32179254950714464,0.10557996863870567,0.24551304927989004,0.2301074696529505,0.054197478347362917,0.18768322722870812,0.6430848240852356,0.4950065016746521
0.37804909310660495,0.19425560803676795,0.35088675686021575,0.3606522156838564,0.15983423557337062,0.33661081175710866,0.5951233506202698,0.5597040057182312
0.30412943584336966,0.08619241943226998,0.26086576170411546,0.27230967313875637,0.09533552413340415,0.2517396875687708,0.5387430191040039,0.5805246829986572
0.3178497377986473,0.12330832246544013,0.28445244640429057,0.2643102282188701,0.07042706012699969,0.23620258092963717,0.6125136613845825,0.5469062328338623
0.2338571255460557,0.05832072158734751,0.21033597349549188,0.26488749586203114,0.06552815982909668,0.21477945339379634,0.44417649507522583,0.49721559882164
0.35402375760225874,0.14779009928469505,0.30449727580993036,0.32773350823642444,0.10720492419347147,0.29296185504177924,0.6298757791519165,0.6280616521835327
0.24145510964846234,0.06256056552956793,0.20170517501513358,0.19217675725150546,0.03444631024403777,0.16748994383692187,0.5013965368270874,0.506606936454773
0.26886289368608474,0.08161920434360903,0.22771590837516378,0.2747621301126483,0.10192670855413359,0.24857684668598554,0.5821776390075684,0.5306307673454285
0.3492810172563533,0.1523568091562882,0.31016343478199326,0.39234408596865844,0.18539701821544635,0.3672275358521083,0.6276364922523499,0.6004952788352966
0.4252270109864959,0.24807309133295125,0.3878119984045917,0.3444635383560344,0.15707742124032045,0.3261379569606856,0.6459616422653198,0.5728131532669067
0.2917152256748164,0.08299446060565059,0.2673802773373195,0.2577646324341032,0.0638322876228597,0.2283041656977744,0.6115798354148865,0.5395783185958862
0.3202216412592992,0.14745488353548858,0.294487731876337,0.3069289919224819,0.1300952259940913,0.27796052983885317,0.6277024745941162,0.6369410753250122
0.27588698325212224,0.11182596394432993,0.24210418502612624,0.32178987131762427,0.13904750570398963,0.28004332981564795,0.49919137358665466,0.5222788453102112
0.3460663024552823,0.14761764052206908,0.30085308896475793,0.3707183293712265,0.18754486908131213,0.32977732300916757,0.61191326379776,0.6603018045425415
0.2800856054961808,0.10763235703953158,0.2435673161583361,0.3237806763157641,0.1431178764985482,0.29089343267766593,0.6316262483596802,0.7003541588783264
0.38358996214555896,0.18301380051359997,0.34515200046126576,0.25141995587336136,0.07502852549235264,0.2042140553800254,0.6995965838432312,0.565796971321106
0.2631184707540971,0.06642122205217753,0.24780958297134173,0.3151191704361397,0.12975245695723686,0.2990379838631499,0.567642331123352,0.613673985004425
0.29704508780273764,0.10562720653132518,0.25267113733631474,0.2985809511549872,0.11891847796421769,0.2717429207923404,0.6368350386619568,0.558011531829834
0.346153077512418,0.14216732532275272,0.31111621479860424,0.33476244321748627,0.12765799575548853,0.2830902322130653,0.6256935000419617,0.5748087167739868
0.38249434040626606,0.21163907820718383,0.338317605974824,0.3048796574793215,0.12279816885863634,0.26290382898504944,0.6393768191337585,0.6026119589805603
0.3087716199642138,0.11840252330284393,0.2713195759390566,0.25799207197383855,0.07904012320538929,0.22772998264198172,0.6165856122970581,0.49912866950035095
0.30267184460535856,0.12094783673552947,0.25765005828229925,0.2821327940966829,0.0873346610954512,0.23248224982394397,0.6451913118362427,0.5794805288314819
0.40617587711511066,0.23524480648038307,0.3692460257998229,0.2766846322440259,0.11842623748605814,0.24527746814297022,0.6346936225891113,0.5329256057739258
0.32006495966875914,0.09573870178508871,0.2715462489398529,0.3096416554984104,0.1203884895850236,0.2769507077071689,0.6073592901229858,0.5394803881645203
0.41128062755705547,0.2059068754564005,0.36891121918764724,0.2816946114271165,0.0702207586992149,0.23011499930869342,0.6255345344543457,0.5482652187347412
0.2395330574484536,0.07945595521436767,0.20827659378059066,0.21447883008757648,0.06306280059232182,0.2048355747921473,0.562443733215332,0.5892133116722107
0.28499898900912213,0.10280520679256858,0.249786064661349,0.2214132879296889,0.05359754231004882,0.19555281658014406,0.6337582468986511,0.5230664014816284
0.2909209493457331,0.11508089024133142,0.25606463365383786,0.30848512326653943,0.1400469070844505,0.2912360215043157,0.5502869486808777,0.5793391466140747
0.323066987096398,0.11953336179581468,0.27177953822262196,0.25629537798985613,0.06736818092957339,0.20916328443308024,0.6751399636268616,0.5988861322402954
0.24819909157958148,0.07340355095107773,0.21501537018646166,0.23497610846015893,0.06830866254847043,0.1905991245398138,0.5308936238288879,0.4903988838195801
0.23113731208108076,0.07078873022022562,0.20145330578426895,0.3209362154065142,0.16835569802714268,0.29040003194088,0.48964446783065796,0.5953469276428223
0.33997556972688114,0.15893738670403096,0.32179004890415436,0.298671028434158,0.12421848782361256,0.2712335788780644,0.6508427858352661,0.5956438183784485
0.30122620752198476,0.11365797913000064,0.27053492619110386,0.30918773912000913,0.12567536110679672,0.27712729663851404,0.5778484344482422,0.5736557245254517
0.2833585200113648,0.08413200158647044,0.2521530792560053,0.3242102917580528,0.1454297528349849,0.2895692928574539,0.6087805032730103,0.5572406053543091
0.26971741655999126,0.08440555068618964,0.21696747823460533,0.22526738694109913,0.06393679172733895,0.1910748965128016,0.5128464698791504,0.46854275465011597
0.3652628681329528,0.1945122483547139,0.33688930722290467,0.3516437423997446,0.15759463749640984,0.3171321842411277,0.5932605862617493,0.6530475616455078
0.3229560466222441,0.13056314515500814,0.2726353013014989,0.32009960308847685,0.10177903624199791,0.24545141209818064,0.6580490469932556,0.6101487874984741
0.288447341625376,0.11884534369791251,0.22913850991611237,0.27034816670050155,0.08775164032452389,0.2220098331188495,0.6039837598800659,0.5677633285522461
0.35050613684162396,0.18918087950049634,0.31676820462698857,0.30295533962457244,0.10582840466185708,0.2790044492043048,0.6805999875068665,0.5840778946876526
0.2927363267455198,0.1377001974481114,0.2688148681199939,0.26201173516136633,0.07614227668982372,0.23053468686404158,0.5276872515678406,0.44696101546287537
0.29255278126518325,0.13421034643402008,0.26961950300635346,0.2696943238778458,0.1215782776637833,0.250453955354669,0.5851473212242126,0.48505187034606934
0.35798046189317473,0.1520004316901643,0.33347194344770276,0.2810280350509453,0.12094431660982079,0.26998426400717424,0.6490139365196228,0.5689827799797058
0.2552332689901795,0.06554817801739314,0.2271827037549073,0.34183237377323816,0.15374469529525986,0.2936954201548982,0.5924226641654968,0.6543458700180054
0.2605554267134348,0.09008734913478665,0.2331343202203397,0.25103883491453305,0.08154200981346149,0.23606475532180943,0.5487160682678223,0.5073970556259155
0.28047943782964124,0.06803414252689734,0.22659489857160886,0.18585830966484795,0.04026795018697151,0.16542125868982233,0.5411977171897888,0.45572465658187866
0.29901052405076356,0.1151612657619332,0.28278396454062205,0.37392463362683864,0.15795881886565546,0.322754925253483,0.6397630572319031,0.6775861382484436
0.2731064040228243,0.10075395822392441,0.2558056380774801,0.24950372157445147,0.11985104546070062,0.24373293868502452,0.5548544526100159,0.4614190459251404
0.3727629302386778,0.16392825445560016,0.31969913936945354,0.31881115230424395,0.09102734754003625,0.286650918513758,0.6434369683265686,0.6127256155014038
0.28400695606964965,0.09793714384933251,0.24904219362167015,0.2970540319744943,0.08737363370275644,0.22872298824523657,0.5742148160934448,0.5559523105621338
0.27455344977757373,0.08625714760348446,0.24530582703074938,0.2660518909691694,0.08198546563498331,0.23430981532845943,0.5400854349136353,0.5502192974090576
0.28883821019720557,0.10065950253550042,0.2722717483715334,0.27053913876834884,0.08782717834953477,0.23516711288726352,0.5867748260498047,0.5387376546859741
0.2553716738567935,0.05838086322399633,0.23417497959452088,0.2140884695115058,0.05452082324730608,0.19273229609051257,0.4968932271003723,0.46141934394836426
0.2724337020047403,0.09156736436762783,0.23148758671651976,0.3221602205872748,0.13549508517780087,0.28090933666393314,0.5781819820404053,0.6576358675956726
0.30603078692849683,0.11265444977422903,0.2655845419071909,0.2707934232867268,0.09304776844700983,0.25668428375694635,0.607279896736145,0.5534130930900574
0.31640897993674655,0.14559746639998944,0.2862279039919106,0.24450938689252816,0.08719556729689062,0.23325938689252812,0.5580222606658936,0.49049344658851624
0.33386666731943027,0.13388777757948817,0.2929934999762297,0.24307852875670993,0.09222475916309507,0.2078198936433676,0.6583774089813232,0.4941577911376953
0.301805223607977,0.11563514894447433,0.270257096671502,0.2903413571018637,0.09455727375596844,0.2577564908608503,0.5442873239517212,0.5636352300643921
0.26223928623677956,0.0922602150328822,0.23180486011228077,0.23465728199318256,0.07397990656618124,0.21098535235620738,0.534824013710022,0.534932553768158
0.3428618297943195,0.1561032912336177,0.3113823595577873,0.3669718617217895,0.17965937068041699,0.33178237378448744,0.6331159472465515,0.6139337420463562
0.30831267753956526,0.13700237256401343,0.2795178023413882,0.257294622225279,0.09356921641781443,0.21425728747063072,0.6303313374519348,0.5099442005157471
0.3325064116847718,0.11275712088046679,0.29792058725549386,0.31446501921822645,0.10623550643105344,0.2658686572913912,0.5318842530250549,0.531650960445404
0.2897815955798345,0.09285518437699755,0.2604976498304916,0.2512787156509364,0.06288614871821244,0.20515065801989402,0.5470807552337646,0.5032055377960205
0.27448657577206304,0.0828525135055006,0.2242673505528378,0.32049160882278654,0.13608706137658494,0.28634352675320585,0.5949069261550903,0.6091849207878113
0.23821749353350813,0.060283562866732865,0.17960825577150735,0.2602066324809107,0.08697392663891568,0.2151045059235713,0.5606247782707214,0.5436966419219971
0.3332543566628493,0.13361983594666382,0.2978546142197632,0.2709296766409103,0.08450075562832578,0.21693828563609188,0.5693883895874023,0.5684428215026855
0.3166496201435749,0.13544416452172026,0.28046588219121993,0.3153918235487774,0.10628231828037385,0.26849307863959604,0.6158739924430847,0.5594902038574219
0.3318450804441578,0.12377176977601516,0.30654228858077837,0.2932235570092939,0.12308689466220313,0.2655287857809245,0.5997252464294434,0.49508634209632874
0.25950716014329667,0.09685058893678664,0.23729368752350877,0.28240456873809794,0.09738846342723421,0.23922608652108926,0.5905826687812805,0.5967008471488953
0.2932884259290213,0.09468490847805475,0.2461332242878373,0.2719178287768863,0.10823720159807555,0.21523628790295796,0.6307493448257446,0.5997885465621948
0.29769343748522004,0.0955477482500987,0.24334866976583935,0.32156020127623786,0.12529632569407292,0.2791426271685549,0.5659240484237671,0.656586229801178
